"DATAFILE_AS_OF","REPORT_YEAR","REPORT_NUMBER","SUPPLEMENTAL_NUMBER","OPERATOR_ID","PARTA2NAMEOFCOMP","PARTA5COMMODITY","INTER_INTRA","STATE_NAME","PARTF1A","PARTF1B","PARTF1C","PARTF1D","PARTF1E","PARTF2A","PARTF2B","PARTF2C1","PARTF2C2","PARTF2C3","PARTF2CTOT","PARTF3A","PARTF3B","PARTF3C","PARTF3D","PARTF4A","PARTF4B","PARTF4C1","PARTF4C2","PARTF4C3","PARTF4CTOT","PARTF5A","PARTF5B","PARTF5C1","PARTF5C2","PARTF5C3","PARTF5CTOT","PARTF6A","PARTF6B","PARTF6C","PARTGMBA","PARTGMRC","PARTGTOTMILES"
8-31-2012,2011,20120364,11406,31174,"SHELL PIPELINE CO., L.P.","Crude Oil","INTRASTATE","CALIFORNIA",233.3,233.3,0,0,466.6,72,72,11,0,55,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466.6,72,66,0,200.4,200.4
8-31-2012,2011,20120364,11406,31174,"SHELL PIPELINE CO., L.P.","Crude Oil","INTRASTATE","ILLINOIS",0.1,0.1,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.1,0.1
8-31-2012,2011,20120390,11434,31174,"SHELL PIPELINE CO., L.P.","Fuel Grade Ethanol (dedicated system)","INTRASTATE","CALIFORNIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120344,11382,31174,"SHELL PIPELINE CO., L.P.","HVL","INTERSTATE",,141.7,141.7,0,0,283.4,5,4,2,0,1,3,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,4,3,0,85.3,85.3
8-31-2012,2011,20120344,11382,31174,"SHELL PIPELINE CO., L.P.","HVL","INTRASTATE","LOUISIANA",26.1,26.1,0,0,52.2,4,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.2,4,4,0,23.6,23.6
8-31-2012,2011,20120344,11382,31174,"SHELL PIPELINE CO., L.P.","HVL","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120388,11432,31174,"SHELL PIPELINE CO., L.P.","Refined and/or Petroleum Product (non-HVL)","INTERSTATE",,46.4,100.3,0,0,146.7,1,1,0,0,1,1,16.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.1,1,1,1.5,108.3,109.8
8-31-2012,2011,20120388,11432,31174,"SHELL PIPELINE CO., L.P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","CALIFORNIA",60.9,60.9,0,0,121.8,1,1,0,1,0,1,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,1,1,0,61.9,61.9
8-31-2012,2011,20120388,11432,31174,"SHELL PIPELINE CO., L.P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","LOUISIANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120388,11432,31174,"SHELL PIPELINE CO., L.P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.2,0.2
8-31-2012,2011,20120169,11201,31178,"XTO ENERGY INC","CO2","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120168,11200,31178,"XTO ENERGY INC","Crude Oil","INTRASTATE","ALASKA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120170,11202,31178,"XTO ENERGY INC","HVL","INTRASTATE","LOUISIANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120170,11202,31178,"XTO ENERGY INC","HVL","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120137,11169,31189,"BP PIPELINE (NORTH AMERICA) INC.","Crude Oil","INTERSTATE",,259,259,0,0,518,18,18,0,1,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,18,10,0,118,118
8-31-2012,2011,20120137,11169,31189,"BP PIPELINE (NORTH AMERICA) INC.","Crude Oil","INTRASTATE","WASHINGTON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120128,11159,31189,"BP PIPELINE (NORTH AMERICA) INC.","HVL","INTRASTATE","INDIANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120128,11159,31189,"BP PIPELINE (NORTH AMERICA) INC.","HVL","INTRASTATE","TEXAS",32,32,0,0,64,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1,1,0,32,32
8-31-2012,2011,20120128,11159,31189,"BP PIPELINE (NORTH AMERICA) INC.","HVL","INTRASTATE","WASHINGTON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120127,11158,31189,"BP PIPELINE (NORTH AMERICA) INC.","Refined and/or Petroleum Product (non-HVL)","INTERSTATE",,136,136,0,0,272,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,1,1,0,20,20
8-31-2012,2011,20120127,11158,31189,"BP PIPELINE (NORTH AMERICA) INC.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","CALIFORNIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120173,11208,31228,"OCCIDENTAL OF ELK HILLS, INC","HVL","INTRASTATE","CALIFORNIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120004,11010,31256,"GAS SOLUTIONS II, LTD","HVL","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120124,11155,31270,"TRI-STATES NGL PIPELINE LLC","HVL","INTERSTATE",,53,53,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,38,38
8-31-2012,2011,20120372,11416,31285,"HOUSTON AMMONIA TERMINAL","HVL","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,6.2,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,6.53,0,0,0,0,0
8-31-2012,2011,20120459,11521,31296,"VENOCO, INC","Crude Oil","INTERSTATE",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120459,11521,31296,"VENOCO, INC","Crude Oil","INTRASTATE","CALIFORNIA",19.57,16.57,0,0,36.14,0,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.54,0,0,0,19.57,19.57
8-31-2012,2011,20120445,11502,31304,"DEVON GAS SERVICES, LP","CO2","INTRASTATE","WYOMING",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120082,11111,31312,"WEST PHOENIX POWER PLANT","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","ARIZONA",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2
8-31-2012,2011,20120185,11220,31336,"CHEVRON U.S.A. INC.","Crude Oil","INTERSTATE",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120185,11220,31336,"CHEVRON U.S.A. INC.","Crude Oil","INTRASTATE","LOUISIANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120229,11267,31341,"OLIKTOK PIPELINE COMPANY","HVL","INTRASTATE","ALASKA",0,0,0,0.046,0.046,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046,0,0,0,0,0
8-31-2012,2011,20120434,11480,31347,"UNION OIL COMPANY OF CALIFORNIA (UOCC)","Crude Oil","INTRASTATE","ALASKA",13.5,13.5,0,0,27,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6,0,0,0,13.5,13.5
8-31-2012,2011,20120254,11292,31371,"BUCKEYE DEVELOPMENT & LOGISTICS, LLC","HVL","INTERSTATE",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120254,11292,31371,"BUCKEYE DEVELOPMENT & LOGISTICS, LLC","HVL","INTRASTATE","LOUISIANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120254,11292,31371,"BUCKEYE DEVELOPMENT & LOGISTICS, LLC","HVL","INTRASTATE","TEXAS",314,333,0,0,647,1,1,0,0,1,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,1,1,0,163,163
8-31-2012,2011,20120252,11290,31371,"BUCKEYE DEVELOPMENT & LOGISTICS, LLC","Refined and/or Petroleum Product (non-HVL)","INTERSTATE",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120252,11290,31371,"BUCKEYE DEVELOPMENT & LOGISTICS, LLC","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","GEORGIA",0,0,0,0,0,0,0,0,0,0,0,5.386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.386,0,0,0,5.37,5.37
8-31-2012,2011,20120252,11290,31371,"BUCKEYE DEVELOPMENT & LOGISTICS, LLC","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","NORTH CAROLINA",0,0,0,0,0,0,0,0,0,0,0,5.511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.511,0,0,0,3.12,3.12
8-31-2012,2011,20120252,11290,31371,"BUCKEYE DEVELOPMENT & LOGISTICS, LLC","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",25.3,12,0,0,37.3,1,1,0,0,1,1,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.9,1,1,0,39,39
8-31-2012,2011,20120201,11237,31420,"VOPAK TERMINAL LOS ANGELES INC.","Refined and/or Petroleum Product (non-HVL)","INTERSTATE",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.61,0,0,0,0,0,10.61,0,0,10.61,0,10.61
8-31-2012,2011,20120155,11187,31423,"ENBRIDGE ENERGY MARKETING LLC","Crude Oil","INTRASTATE","MISSISSIPPI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120160,11192,31425,"ENBRIDGE PIPELINES (TEXAS GATHERING) L.P.","HVL","INTRASTATE","TEXAS",19.44,19.44,0,0,38.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.88,0,0,0,0,0
8-31-2012,2011,20120219,11257,31434,"PALMER PETROLEUM INC","Crude Oil","INTRASTATE","ALABAMA",0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,9
8-31-2012,2011,20120419,11556,31448,,"Crude Oil","INTERSTATE",,0,0,0,0,0,26,23,0,1,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,4,0,0,0
8-31-2012,2011,20120411,11456,31454,"NUSTAR LOGISTICS, L.P.","Crude Oil","INTRASTATE","TEXAS",91.23,83.93,0,0,175.16,194,194,1,2,0,3,65.95,12,11,1,0,0,0,0,0,0,0,0,0,0,0,0,241.11,206,15,0.64,11.09,11.73
8-31-2012,2011,20120412,11457,31454,"NUSTAR LOGISTICS, L.P.","Refined and/or Petroleum Product (non-HVL)","INTERSTATE",,364.59,364.59,0,0,729.18,19,19,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729.18,19,2,0,100.41,100.41
8-31-2012,2011,20120412,11457,31454,"NUSTAR LOGISTICS, L.P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",209.28,171.97,0,0,381.25,29,29,0,0,5,5,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382.3,29,5,0,37.67,37.67
8-31-2012,2011,20120448,11507,31455,"MONTANA REFINING COMPANY, INC","Crude Oil","INTRASTATE","MONTANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120070,11099,31460,"DOD DEFENSE ENERGY SUPPORT CENTER","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","CALIFORNIA",11.72,11.72,11.72,0,35.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.16,0,0,0,0,0
8-31-2012,2011,20120014,11021,31470,"VECTREN ENERGY DELIVERY OF OHIO","HVL","INTRASTATE","OHIO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120425,11470,31476,"Rose Rock Midstream L.P.","Crude Oil","INTERSTATE",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120425,11470,31476,"Rose Rock Midstream L.P.","Crude Oil","INTRASTATE","KANSAS",75.47,75.47,0,0,150.94,27,27,0,4,23,27,39.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.24,27,27,190.24,0,190.24
8-31-2012,2011,20120404,11448,31502,"OCCIDENTAL PERMIAN LTD","CO2","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,12,0,0,0,0,0
8-31-2012,2011,20120407,11451,31502,"OCCIDENTAL PERMIAN LTD","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120283,11321,31506,"CONOCOPHILLIPS COMPANY (E&P-L-48)","HVL","INTRASTATE","NEW MEXICO",95.4,95.4,0,0,190.8,2,2,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.5,2,0,0,96.1,96.1
8-31-2012,2011,20120283,11321,31506,"CONOCOPHILLIPS COMPANY (E&P-L-48)","HVL","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120135,11167,31517,"ASCEND PERFORMANCE MATERIALS, LLC","HVL","INTERSTATE",,27.1,27.1,0,0,54.2,3,1,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.01,1,0,0,0,0
8-31-2012,2011,20120073,11102,31526,"DELAWARE STORAGE AND PIPELINE COMPANY","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","DELAWARE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,7,7
8-31-2012,2011,20120057,11083,31538,"GENON PINEY POINT, LLC","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","MARYLAND",0,52,0,0,52,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,5,0,0,52,52
8-31-2012,2011,20120223,11261,31546,"CENTRAL LOUISIANA ENERGY PIPELINE CO (CLEPCO)","Crude Oil","INTRASTATE","LOUISIANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120228,11266,31552,"ALPINE TRANSPORTATION CO.","Crude Oil","INTERSTATE",,34.6,34.6,0,0.018,69.218,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.218,0,0,0,0,0
8-31-2012,2011,20120380,11424,31554,"CHEVRON PETROCHEMICAL PIPELINE LLC","HVL","INTERSTATE",,42.6,42.6,0,0,85.2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.2,3,0,0,26.2,26.2
8-31-2012,2011,20120217,11255,31555,,"CO2","INTERSTATE",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3
8-31-2012,2011,20120217,11255,31555,,"CO2","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120389,11433,31556,"CHEVRON MIDSTREAM PIPELINES LLC","HVL","INTRASTATE","LOUISIANA",40.2,40.2,0,0,80.4,0,0,1,1,0,2,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.1,0,2,0,10.4,10.4
8-31-2012,2011,20120286,11324,31570,"TESORO - HIGH PLAINS PIPELINE COMPANY","Crude Oil","INTERSTATE",,81.47,81.47,0,0,162.94,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.94,0,3,0,81.47,81.47
8-31-2012,2011,20120041,11060,31574,"WESTERN REFINING PIPELINE COMPANY","Crude Oil","INTERSTATE",,80,0,0,0,80,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,4,4,0,8,8
8-31-2012,2011,20120267,11305,31579,"MAGELLAN PIPELINES HOLDINGS, LP","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,7
8-31-2012,2011,20120268,11306,31580,"MAGELLAN TERMINALS HOLDINGS, LP","Crude Oil","INTRASTATE","LOUISIANA",14,14,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,14,14
8-31-2012,2011,20120269,11307,31580,"MAGELLAN TERMINALS HOLDINGS, LP","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","CONNECTICUT",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3
8-31-2012,2011,20120269,11307,31580,"MAGELLAN TERMINALS HOLDINGS, LP","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","DELAWARE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120269,11307,31580,"MAGELLAN TERMINALS HOLDINGS, LP","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120095,11124,31582,"ONEOK ROCKIES MIDSTREAM, LLC","HVL","INTERSTATE",,0,64,0,0,64,0,0,0,0,0,0,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,1,0,64,0,64
8-31-2012,2011,20120292,11330,31583,"TESORO REFINING & MARKETING CO., MOUNTAIN REGION","Crude Oil","INTRASTATE","UTAH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120294,11332,31583,"TESORO REFINING & MARKETING CO., MOUNTAIN REGION","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","UTAH",5.07,5.07,0,0,10.14,9,0,2,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.14,0,9,0,5.07,5.07
8-31-2012,2011,20120224,11262,31591,"STONE ENERGY","Crude Oil","INTERSTATE",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120122,11486,31610,"BP WEST COAST PRODUCTS L.L.C.","Crude Oil","INTRASTATE","CALIFORNIA",8,8,0,0,16,6,6,1,0,5,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,6,0,9,9
8-31-2012,2011,20120121,11487,31610,"BP WEST COAST PRODUCTS L.L.C.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","CALIFORNIA",13,13,0,0,26,4,4,1,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,4,0,14,14
8-31-2012,2011,20120158,11190,31613,"ENBRIDGE PIPELINES (EAST TEXAS) L.P.","HVL","INTRASTATE","TEXAS",9.85,9.85,0,0,19.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7,0,0,0,0,0
8-31-2012,2011,20120064,11093,31618,"ENTERPRISE PRODUCTS OPERATING LLC","Crude Oil","INTERSTATE",,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
8-31-2012,2011,20120066,11543,31618,"ENTERPRISE PRODUCTS OPERATING LLC","HVL","INTERSTATE",,2853.077,2722.191,909.576,0,6484.844,660,660,27,29,232,288,282.81,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6767.654,666,288,1.193,1536.565,1537.758
8-31-2012,2011,20120066,11543,31618,"ENTERPRISE PRODUCTS OPERATING LLC","HVL","INTRASTATE","LOUISIANA",300.965,340.511,23.723,0,665.199,25,25,2,5,8,15,5.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671.183,25,15,6.11,4.173,10.283
8-31-2012,2011,20120066,11543,31618,"ENTERPRISE PRODUCTS OPERATING LLC","HVL","INTRASTATE","NEW MEXICO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120066,11543,31618,"ENTERPRISE PRODUCTS OPERATING LLC","HVL","INTRASTATE","TEXAS",829.011,738.178,50.233,0,1617.422,104,104,4,6,36,46,123.726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1741.148,104,46,9.052,382.59,391.642
8-31-2012,2011,20120066,11543,31618,"ENTERPRISE PRODUCTS OPERATING LLC","HVL","INTRASTATE","WYOMING",0,0,0,0,0,0,0,0,0,0,0,3.334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.334,0,0,0,1.311,1.311
8-31-2012,2011,20120065,11094,31618,"ENTERPRISE PRODUCTS OPERATING LLC","Refined and/or Petroleum Product (non-HVL)","INTERSTATE",,748.198,748.198,0,0,1496.396,26,26,3,3,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1496.396,26,15,0,445.214,445.214
8-31-2012,2011,20120065,11094,31618,"ENTERPRISE PRODUCTS OPERATING LLC","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","LOUISIANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120065,11094,31618,"ENTERPRISE PRODUCTS OPERATING LLC","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","NEW MEXICO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120065,11094,31618,"ENTERPRISE PRODUCTS OPERATING LLC","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",176.268,143.919,37.665,0,357.852,18,18,1,0,8,9,3.834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361.686,18,9,0,3.834,3.834
8-31-2012,2011,20120350,11392,31627,"DENBURY ONSHORE, LLC","CO2","INTERSTATE",,0,0,0,0,0,0,0,0,0,0,0,9.864,0,0,0,102.94,113,41,67,5,113,0,0,0,0,0,0,112.804,113,113,0,16.627,16.627
8-31-2012,2011,20120350,11392,31627,"DENBURY ONSHORE, LLC","CO2","INTRASTATE","MISSISSIPPI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117,3,0,2,1,3,0,0,0,0,0,0,0.117,3,3,0.117,0,0.117
8-31-2012,2011,20120118,11149,31630,"BP AMERICA PRODUCTION","HVL","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120117,11148,31636,"NORTHERN STATES POWER CO OF MINNESOTA","HVL","INTRASTATE","MINNESOTA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120442,11495,31663,"NAVAJO NATION OIL AND GAS COMPANY","Crude Oil","INTERSTATE",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.15,0,0,0,0,0,87.15,0,0,0,87.15,87.15
8-31-2012,2011,20120194,11230,31672,"CHAPARRAL ENERGY","CO2","INTRASTATE","OKLAHOMA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-31-2012,2011,20120414,11459,31684,"PHILLIPS 66 PIPELINE LLC","Crude Oil","INTERSTATE",,64.67,95.46,6.1,0,166.23,76,46,1,0,2,3,16.43,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,182.66,48,5,14.79,131.44,146.23
8-31-2012,2011,20120414,11459,31684,"PHILLIPS 66 PIPELINE LLC","Crude Oil","INTRASTATE","CALIFORNIA",7.94,7.94,6.1,0,21.98,53,37,0,0,1,1,16.43,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,38.41,39,3,14.79,21.97,36.76
8-31-2012,2011,20120414,11459,31684,"PHILLIPS 66 PIPELINE LLC","Crude Oil","INTRASTATE","LOUISIANA",45.79,45.79,0,0,91.58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.58,0,0,0,91.58,91.58
8-31-2012,2011,20120414,11459,31684,"PHILLIPS 66 PIPELINE LLC","Crude Oil","INTRASTATE","OKLAHOMA",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
