"DATAFILE_AS_OF","REPORT_YEAR","REPORT_NUMBER","SUPPLEMENTAL_NUMBER","OPERATOR_ID","PARTA2NAMEOFCOMP","PARTA5COMMODITY","INTER_INTRA","STATE_NAME","PARTF1A","PARTF1B","PARTF1C","PARTF1D","PARTF1E","PARTF2A","PARTF2B","PARTF2C1","PARTF2C2","PARTF2C3","PARTF2CTOT","PARTF3A","PARTF3B","PARTF3C","PARTF3D","PARTF4A","PARTF4B","PARTF4C1","PARTF4C2","PARTF4C3","PARTF4CTOT","PARTF5A","PARTF5B","PARTF5C1","PARTF5C2","PARTF5C3","PARTF5CTOT","PARTF6A","PARTF6B","PARTF6C","PARTGMBA","PARTGMRC","PARTGTOTMILES"
41089.4708333333,2010,20110446,10482,32052,"SABCO OPERATING COMPANY","HVL","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,6.4,0,0,3.2,0,3.2
41089.4708333333,2010,20110405,10428,32062,"IMTT-PIPELINE","Refined and/or Petroleum Product (non-HVL)","INTERSTATE",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110405,10428,32062,"IMTT-PIPELINE","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","NEW JERSEY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110063,10064,32073,"AGAVE ENERGY COMPANY","HVL","INTRASTATE","NEW MEXICO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110243,11007,32080,"CCPS TRANSPORTATION, LLC","Crude Oil","INTERSTATE",,330,330,330,0,990,129,232,0,2,83,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990,232,85,0,156,156
41089.4708333333,2010,20110016,10016,32082,"ARC TERMINALS","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","OHIO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.558,0,0,0,0,0,1.558,0,0,0,0,0
41089.4708333333,2010,20110426,10451,32083,"DCOR, LLC","Crude Oil","INTERSTATE",,6.18,0,0,0,6.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.18,0,0,0,0,0
41089.4708333333,2010,20110426,10451,32083,"DCOR, LLC","Crude Oil","INTRASTATE","CALIFORNIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110283,10495,32091,"WILLIAMS OIL GATHERING, LLC","Crude Oil","INTERSTATE",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110096,10097,32094,"AUX SABLE LIQUID PRODUCTS","HVL","INTRASTATE","ILLINOIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110262,10327,32095,"LBC HOUSTON, L.P.","HVL","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
41089.4708333333,2010,20110353,10365,32096,"WYNNEWOOD REFINERY COMPANY","Crude Oil","INTRASTATE","OKLAHOMA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110450,10491,32103,"CRIMSON PIPELINE L.P.","Crude Oil","INTRASTATE","CALIFORNIA",111.7,111.7,0,0,223.4,3,3,0,0,0,0,23.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.22,3,0,0,0,0
41089.4708333333,2010,20110068,10069,32107,"CROSSTEX NGL PIPELINE, L.P.","HVL","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTERSTATE",,1116.74,1375.59,258.85,0,2751.18,43,115,7,1,95,103,70.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2821.96,115,103,0,684.71,684.71
41089.4708333333,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTRASTATE","COLORADO",0,0,0,0,0,0,0,0,0,0,0,4.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14,0,0,4.14,0,4.14
41089.4708333333,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTRASTATE","ILLINOIS",27.71,27.71,0,0,55.42,9,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.42,2,2,0,25.26,25.26
41089.4708333333,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTRASTATE","INDIANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTRASTATE","IOWA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTRASTATE","KANSAS",169.67,169.67,0,0,339.34,10,15,2,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339.34,15,10,0,30.85,30.85
41089.4708333333,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTRASTATE","NEBRASKA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTRASTATE","OKLAHOMA",308.27,314.01,0,0,622.28,38,33,14,2,5,21,51.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673.46,33,21,19.58,134.4,153.98
41089.4708333333,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTRASTATE","TEXAS",6.06,6.06,0,0,12.12,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.35,0,0,0.23,1.26,1.49
41089.4708333333,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTRASTATE","WYOMING",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110389,10408,32109,"ONEOK NGL PIPELINE LP","Refined and/or Petroleum Product (non-HVL)","INTERSTATE",,0,0,0,0,0,9,40,2,3,74,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,79,0,0,0
41089.4708333333,2010,20110389,10408,32109,"ONEOK NGL PIPELINE LP","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","IOWA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110389,10408,32109,"ONEOK NGL PIPELINE LP","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","KANSAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110389,10408,32109,"ONEOK NGL PIPELINE LP","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","NEBRASKA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110453,10494,32114,"COPANO NGL SERVICES, L.P.","HVL","INTRASTATE","TEXAS",21,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
41089.4708333333,2010,20110072,10073,32117,"CROSSTEX PROCESSING SERVICES, LLC","HVL","INTRASTATE","LOUISIANA",72.08,96.62,0,0,168.7,7,7,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,7,0,0,9.86,9.86
41089.4708333333,2010,20120050,11074,32120,"NORTHVILLE INDUSTRIES CORP.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","NEW YORK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110041,10041,32129,"OKLAHOMA GAS PROCESSING","HVL","INTERSTATE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41089.4708333333,2010,20110251,10256,32135,"CONOCOPHILLIPS - LOS ANGELES REFINERY","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","CALIFORNIA",2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
41089.4708333333,2010,20110064,11033,32147,"MARATHON PIPE LINE LLC","Crude Oil","INTERSTATE",,1151.54,478.5,814.15,212.54,2656.73,1177,1030,50,146,53,249,138.8,1,0,1,3.1,19,0,0,0,0,0,0,0,0,0,0,2798.63,1050,250,4,299,303
41089.4708333333,2010,20110064,11033,32147,"MARATHON PIPE LINE LLC","Crude Oil","INTRASTATE","ILLINOIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67,16,0,0,0,0,0,0,0,0,0,0,2.67,16,0,0,0,0
41089.4708333333,2010,20110064,11033,32147,"MARATHON PIPE LINE LLC","Crude Oil","INTRASTATE","OHIO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110065,11000,32147,"MARATHON PIPE LINE LLC","HVL","INTERSTATE",,58.78,58.78,0,0,117.56,0,0,0,0,0,0,0,0,0,0,1.98,4,0,0,0,0,0,0,0,0,0,0,119.54,4,0,0,37,37
41089.4708333333,2010,20110065,11000,32147,"MARATHON PIPE LINE LLC","HVL","INTRASTATE","MICHIGAN",0,0,0,0,0,9,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
41089.4708333333,2010,20110065,11000,32147,"MARATHON PIPE LINE LLC","HVL","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
41089.4708333333,2010,20110066,11038,32147,"MARATHON PIPE LINE LLC","Refined and/or Petroleum Product (non-HVL)","INTERSTATE",,505.95,505.95,298.77,502.08,1812.75,433,382,8,1,52,61,0,0,0,0,5.58,10,0,0,0,0,0,0,0,0,0,0,1818.33,392,61,3.29,287.22,290.51
41089.4708333333,2010,20110066,11038,32147,"MARATHON PIPE LINE LLC","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","ILLINOIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110066,11038,32147,"MARATHON PIPE LINE LLC","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","INDIANA",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2.8,5,0,0,0,0,0,0,0,0,0,0,2.8,5,0,0,0,0
41089.4708333333,2010,20110066,11038,32147,"MARATHON PIPE LINE LLC","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","KENTUCKY",86.7,86.7,0,86.7,260.1,3,3,1,0,0,1,0,0,0,0,0.06,3,0,0,0,0,0,0,0,0,0,0,260.16,6,1,0,64.71,64.71
41089.4708333333,2010,20110066,11038,32147,"MARATHON PIPE LINE LLC","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","OHIO",38.54,0.49,38.01,38.54,115.58,8,6,4,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.58,6,6,0.49,35.67,36.16
41089.4708333333,2010,20110009,10009,32161,"BMC HOLDINGS, INC.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110112,10113,32195,"SIGNAL HILL PETROLEUM, INC.","Crude Oil","INTRASTATE","CALIFORNIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.229,0,0,0,0,0,1.229,0,0,0,0,0
41089.4708333333,2010,20110324,10336,32213,"DIAMOND SHAMROCK REFINING CO. LP","HVL","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110287,10297,32215,"NOVA CHEMICALS (CANADA) LTD.","HVL","INTRASTATE","MICHIGAN",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110277,10285,32223,"VALERO REFINING COMPANY - CALIFORNIA","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","CALIFORNIA",1.6,1.6,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,1.6,1.6
41089.4708333333,2010,20110084,10085,32224,"San Pedro Bay Pipeline","Crude Oil","INTERSTATE",,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0.38,0.38,0.76
41089.4708333333,2010,20110053,10054,32232,"WTG GAS PROCESSING, L.P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0
41089.4708333333,2010,20110083,10084,32234,"EAGLE ROCK OPERATING, L.P.","HVL","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110149,10151,32245,"LDH ENERGY HASTINGS LLC","HVL","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110148,10150,32246,"LDH ENERGY MONT BELVIEU L.P.","HVL","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0.4,0.4
41089.4708333333,2010,20110240,10243,32253,"TESORO LOS ANGELES REFINERY","Crude Oil","INTRASTATE","CALIFORNIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110241,10244,32253,"TESORO LOS ANGELES REFINERY","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","CALIFORNIA",7.38,7.38,0,0,14.76,7,5,0,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.76,5,6,0,7.38,7.38
41089.4708333333,2010,20110314,10481,32258,"KINDER MORGAN COCHIN LLC","HVL","INTERSTATE",,0,0.25,203,0,203.25,523,2946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.25,2946,0,0,203.25,203.25
41089.4708333333,2010,20110418,10441,32258,"KINDER MORGAN COCHIN LLC","Refined and/or Petroleum Product (non-HVL)","INTERSTATE",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20120007,11013,32266,"ST. JAMES OIL CORPORATION","Crude Oil","INTRASTATE","CALIFORNIA",0,0,0,2.78,2.78,0,0,0,0,0,0,2.78,0,0,0,2.78,0,0,0,0,0,0,0,0,0,0,0,8.34,0,0,2.78,0,2.78
41089.4708333333,2010,20110196,10198,32272,"SAN ANTONIO PIPELINE CORPORATION","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110126,10127,32277,"OXEA CORPORATION","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0.4,0,0,0,0,0,1326,0,0,0,0,0,1377.4,0,0,0,17,17
41089.4708333333,2010,20110258,10264,32283,"FRONT RANGE PIPELINE, LLC.","Crude Oil","INTRASTATE","MONTANA",9.22,9.22,0,0,18.44,10,10,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.44,10,4,0,9.22,9.22
41089.4708333333,2010,20110288,10298,32288,"WHITE CLIFFS PIPELINE, LLC","Crude Oil","INTERSTATE",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110145,10147,32296,"TARGA RESOURCES OPERATING LP","HVL","INTRASTATE","LOUISIANA",0,0,0,0,0,0,0,0,0,0,0,44.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.88,0,0,0,41.88,41.88
41089.4708333333,2010,20110145,10147,32296,"TARGA RESOURCES OPERATING LP","HVL","INTRASTATE","MISSISSIPPI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110145,10147,32296,"TARGA RESOURCES OPERATING LP","HVL","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110404,10427,32296,"TARGA RESOURCES OPERATING LP","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","LOUISIANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110303,10313,32318,"PRISM LIQUIDS PIPELINE LLC","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110242,10245,32334,"TC OIL PIPELINE OPERATIONS INC","Crude Oil","INTERSTATE",,0,611,0,0,611,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611,0,0,0,0,0
41089.4708333333,2010,20110428,10453,32346,"TOTAL PETROCHEMICALS PIPELINE USA , INC.","Crude Oil","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110430,10455,32346,"TOTAL PETROCHEMICALS PIPELINE USA , INC.","HVL","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110429,10454,32346,"TOTAL PETROCHEMICALS PIPELINE USA , INC.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",11.7,0,0,0,11.7,5,5,0,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7,5,5,15.3,0,15.3
41089.4708333333,2010,20110125,10126,32355,"REGENCY LIQUIDS PIPELINE LLC","HVL","INTRASTATE","LOUISIANA",37.3,37.3,0,0,74.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.6,0,0,0,1.7,1.7
41089.4708333333,2010,20110211,10213,32364,"VALERO REFINING-NEW ORLEANS, L.L.C.","Crude Oil","INTRASTATE","LOUISIANA",1.5,1.5,0,0,3,14,14,1,0,13,14,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,14,14,1.5,0,1.5
41089.4708333333,2010,20110209,10211,32364,"VALERO REFINING-NEW ORLEANS, L.L.C.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","LOUISIANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110129,10130,32365,"GULFPORT ENERGY CORPORATION","Crude Oil","INTERSTATE",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
41089.4708333333,2010,20110007,10007,32385,"FRONTIER GAS SERVICES, LLC","HVL","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110434,10466,32386,"OILTANKING BEAUMONT PARTNERS L.P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110412,10435,32407,"GENESIS PIPELINE TEXAS, L.P.","Crude Oil","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,45.53,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,45.53,1,8,0,45.53,45.53
41089.4708333333,2010,20110388,10407,32409,"GENESIS C02 PIPELINE, L.P.","CO2","INTRASTATE","MISSISSIPPI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20120002,10703,32410,"GENESIS FREE STATE PIPELINE, LLC","CO2","INTRASTATE","MISSISSIPPI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110463,10717,32411,"GENESIS PIPELINE ALABAMA, LLC","Crude Oil","INTERSTATE",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110463,10717,32411,"GENESIS PIPELINE ALABAMA, LLC","Crude Oil","INTRASTATE","ALABAMA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110352,10364,32412,"MARKWEST LIBERTY MIDSTREAM & RESOURCES, LLC","HVL","INTRASTATE","PENNSYLVANIA",34,34,0,0,68,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,34,0,34
41089.4708333333,2010,20110162,10164,32428,"INTERCONTINENTAL TERMINAL COMPANY, LLC","HVL","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0
41089.4708333333,2010,20110035,10035,32445,"SOUTHCROSS NGL PIPELINE LTD.","HVL","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110134,10135,32447,"HAWTHORN OIL TRANSPORTATION (NORTH DAKOTA), INC.","Crude Oil","INTRASTATE","NORTH DAKOTA",4.92,4.92,4.92,0,14.76,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,14.82,0,0,4.92,0,4.92
41089.4708333333,2010,20110181,10183,32450,"ROADRUNNER PIPELINE, L.L.C.","Crude Oil","INTERSTATE",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110359,10371,32454,"DRY TRAILS MIDSTREAM ENERGY, LLC","HVL","INTERSTATE",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110043,10043,32455,"HAWTHORN OIL TRANSPORTATION (OKLAHOMA), INC","Crude Oil","INTRASTATE","OKLAHOMA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,0,7.7
41089.4708333333,2010,20110321,10999,32481,"BKEP CRUDE, LLC","Crude Oil","INTRASTATE","OKLAHOMA",140.45,140.45,0,0,280.9,200,200,105,37,58,200,13.84,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294.74,202,200,39.44,13.79,53.23
41089.4708333333,2010,20110321,10999,32481,"BKEP CRUDE, LLC","Crude Oil","INTRASTATE","TEXAS",42.51,42.51,0,0,85.02,32,32,12,0,20,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.02,32,32,0,42.51,42.51
41089.4708333333,2010,20110464,11411,32492,"GENESIS CRUDE OIL, L.P.","Crude Oil","INTRASTATE","ALABAMA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110464,11411,32492,"GENESIS CRUDE OIL, L.P.","Crude Oil","INTRASTATE","LOUISIANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110128,10129,32495,"DELAWARE PIPELINE COMPANY, LLC","Refined and/or Petroleum Product (non-HVL)","INTERSTATE",,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
41089.4708333333,2010,20110245,10249,32502,"ENBRIDGE PIPELINES (SOUTHERN LIGHTS) L.L.C.","Refined and/or Petroleum Product (non-HVL)","INTERSTATE",,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,66,0,66
41089.4708333333,2010,20110182,10184,32503,"CALUMET SHREVEPORT FUELS, LLC","Crude Oil","INTRASTATE","LOUISIANA",8,0,0,0,8,2,2,0,0,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,88,0,8,8
41089.4708333333,2010,20110392,10414,32507,"CORONADO PIPELINE COMPANY , LLC","Crude Oil","INTRASTATE","OKLAHOMA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4708333333,2010,20110067,10718,32520,"CITY OF BANGOR","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","MAINE",0,0,0,0,0,0,0,0,0,0,0,0.934,0,0,0,0.934,0,0,0,0,0,2.803,0,0,0,0,0,4.671,0,0,0.934,0,0.934
41089.4708333333,2010,20110038,10038,32523,"ST. PAUL PARK REFINING CO. LLC","Crude Oil","INTRASTATE","MINNESOTA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
